INDEX,Document,Topic,Name,Top_n_words,Probability,Representative_document
2187,"Os ganhos habituais do empregado, a qualquer título, serão incorporados ao salário para efeito de contribuição previdenciária e conseqüente repercussão em benefícios, nos casos e na forma da lei.",58,58_salario_remuneracao_minimo_consequente repercussao,salario - remuneracao - minimo - consequente repercussao - incorporados salario - titulo serao - salario efeito - efeito contribuicao - repercussao beneficios - previdenciaria consequente,1.0,False
2188,"Lei disporá sobre sistema especial de inclusão previdenciária para trabalhadores de baixa renda, garantindo-lhes acesso a benefícios de valor igual a um salário-mínimo, exceto aposentadoria por tempo de contribuição.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.26869449660496025,False
2189,O sistema especial de inclusão previdenciária de que trata o § 12 deste artigo terá alíquotas e carências inferiores às vigentes para os demais segurados do regime geral de previdência social.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7502671690919617,False
2190,É vedada a contagem de tempo de contribuição fictício para efeito de concessão dos benefícios previdenciários e de contagem recíproca.,10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.1287496140673373,False
2191,"Lei complementar estabelecerá vedações, regras e condições para a acumulação de benefícios previdenciários.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7485662985087549,False
2192,"Os empregados dos consórcios públicos, das empresas públicas, das sociedades de economia mista e das suas subsidiárias serão aposentados compulsoriamente, observado o cumprimento do tempo mínimo de contribuição, ao atingir a idade máxima de que trata o inciso II do § 1º do art. 40, na forma estabelecida em lei.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.16925099426883228,False
2193,"aos sessenta e cinco anos de idade, para o homem, e aos sessenta, para a mulher, reduzido em cinco anos o limite de idade para os trabalhadores rurais de ambos os sexos e para os que exerçam suas atividades em regime de economia familiar, neste incluídos o produtor rural, o garimpeiro e o pescador artesanal;",39,39_anos_idade_anos idade_homem,anos - idade - anos idade - homem - mulher - cinco anos - cinco - trinta - sessenta - proventos,1.0,False
2194,"após trinta e cinco anos de trabalho, ao homem, e, após trinta, à mulher, ou em tempo inferior, se sujeitos a trabalho sob condições especiais, que prejudiquem a saúde ou a integridade física, definidas em lei;",39,39_anos_idade_anos idade_homem,anos - idade - anos idade - homem - mulher - cinco anos - cinco - trinta - sessenta - proventos,0.24346336955755005,False
2195,"após trinta anos, ao professor, e após vinte e cinco, à professora, por efetivo exercício de função de magistério.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4515797608015715,False
2196,"É assegurada aposentadoria, nos termos da lei, calculando-se o benefício sobre a média dos trinta e seis últimos salários de contribuição, corrigidos monetariamente mês a mês, e comprovada a regularidade dos reajustes dos salários de contribuição de modo a preservar seus valores reais e obedecidas as seguintes condições:",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.14994630085325672,False
2197,"É facultada aposentadoria proporcional, após trinta anos de trabalho, ao homem, e após vinte e cinco, à mulher.",39,39_anos_idade_anos idade_homem,anos - idade - anos idade - homem - mulher - cinco anos - cinco - trinta - sessenta - proventos,0.04880789190744935,False
2198,"Para efeito de aposentadoria, é assegurada a contagem recíproca do tempo de contribuição na administração pública e na atividade privada, rural e urbana, hipótese em que os diversos sistemas de previdência social se compensarão financeiramente, segundo critérios estabelecidos em lei.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.30039396633245846,False
2199,"É vedado o aporte de recursos a entidade de previdência privada pela União, Estados, Distrito Federal e Municípios, suas autarquias, fundações, empresas públicas, sociedades de economia mista e outras entidades públicas, salvo na qualidade de patrocinador, situação na qual, em hipótese alguma, sua contribuição normal poderá exceder a do segurado.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6095756616205499,False
2200,"Lei complementar disciplinará a relação entre a União, Estados, Distrito Federal ou Municípios, inclusive suas autarquias, fundações, sociedades de economia mista e empresas controladas direta ou indiretamente, enquanto patrocinadoras de entidades fechadas de previdência privada, e suas respectivas entidades fechadas de previdência privada.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6113146919639705,False
2201,"A lei complementar de que trata o parágrafo anterior aplicar-se-á, no que couber, às empresas privadas permissionárias ou concessionárias de prestação de serviços públicos, quando patrocinadoras de entidades fechadas de previdência privada.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.20385218266236593,False
2202,A lei complementar a que se refere o § 4º deste artigo estabelecerá os requisitos para a designação dos membros das diretorias das entidades fechadas de previdência privada e disciplinará a inserção dos participantes nos colegiados e instâncias de decisão em que seus interesses sejam objeto de discussão e deliberação.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4192821032180529,False
2203,"a proteção à família, à maternidade, à infância, à adolescência e à velhice;",30,30_deficiencia_adolescente_atendimento_especializado,deficiencia - adolescente - atendimento - especializado - portadores deficiencia - protecao - menores - portadores - crianca adolescente - crianca,1.0,False
2204,o amparo às crianças e adolescentes carentes;,30,30_deficiencia_adolescente_atendimento_especializado,deficiencia - adolescente - atendimento - especializado - portadores deficiencia - protecao - menores - portadores - crianca adolescente - crianca,1.0,False
2205,a promoção da integração ao mercado de trabalho;,23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,1.0,True
2206,a habilitação e reabilitação das pessoas portadoras de deficiência e a promoção de sua integração à vida comunitária;,30,30_deficiencia_adolescente_atendimento_especializado,deficiencia - adolescente - atendimento - especializado - portadores deficiencia - protecao - menores - portadores - crianca adolescente - crianca,0.0495664237208389,False
2207,"a garantia de um salário mínimo de benefício mensal à pessoa portadora de deficiência e ao idoso que comprovem não possuir meios de prover à própria manutenção ou de tê-la provida por sua família, conforme dispuser a lei.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.734995282326944,False
2208,a redução da vulnerabilidade socioeconômica de famílias em situação de pobreza ou de extrema pobreza.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.48973821219701463,False
2209,"A assistência social será prestada a quem dela necessitar, independentemente de contribuição à seguridade social, e tem por objetivos:",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,False
2210,"descentralização político-administrativa, cabendo a coordenação e as normas gerais à esfera federal e a coordenação e a execução dos respectivos programas às esferas estadual e municipal, bem como a entidades beneficentes e de assistência social;",38,38_politicas_descentralizacao_gestao_administracao,politicas - descentralizacao - gestao - administracao - participacao - forma lei - estado sociedade - esfera - estado exercera - entidades,1.0,False
