A gratificação natalina dos aposentados e pensionistas terá por base o valor dos proventos do mês de dezembro de cada ano.$27$contribuição benefício valor remuneração
trinta e cinco anos de contribuição, se homem, e trinta anos de contribuição, se mulher;$10$ anos cinco trinta idade
sessenta e cinco anos de idade, se homem, e sessenta anos de idade, se mulher, reduzido em cinco anos o limite para os trabalhadores rurais de ambos os sexos e para os que exerçam suas atividades em regime de economia familiar, nestes incluídos o produtor rural, o garimpeiro e o pescador artesanal.$10$ anos cinco trinta idade
A previdência social manterá seguro coletivo, de caráter complementar e facultativo, custeado por contribuições adicionais.$40$ natureza benefícios ativos recursos
É vedado subvenção ou auxílio do poder público às entidades de previdência privada com fins lucrativos.$-1$lei federal nacional sobre
Para efeito de aposentadoria, é assegurada a contagem recíproca do tempo de contribuição na administração pública e na atividade privada, rural e urbana, hipótese em que os diversos regimes de previdência social se compensarão financeiramente, segundo critérios estabelecidos em lei.$-1$lei federal nacional sobre
O tempo de serviço militar exercido nas atividades de que tratam os arts. 42, 142 e 143 e o tempo de contribuição ao Regime Geral de Previdência Social ou a regime próprio de previdência social terão contagem recíproca para fins de inativação militar ou aposentadoria, e a compensação financeira será devida entre as receitas de contribuição referentes aos militares e as receitas de contribuição aos demais regimes.$-1$lei federal nacional sobre
Lei disciplinará a cobertura do risco de acidente do trabalho, a ser atendida concorrentemente pelo regime geral de previdência social e pelo setor privado.$-1$lei federal nacional sobre
Os ganhos habituais do empregado, a qualquer título, serão incorporados ao salário para efeito de contribuição previdenciária e conseqüente repercussão em benefícios, nos casos e na forma da lei.$-1$lei federal nacional sobre
Lei disporá sobre sistema especial de inclusão previdenciária para trabalhadores de baixa renda, garantindo-lhes acesso a benefícios de valor igual a um salário-mínimo, exceto aposentadoria por tempo de contribuição.$-1$lei federal nacional sobre
O sistema especial de inclusão previdenciária de que trata o § 12 deste artigo terá alíquotas e carências inferiores às vigentes para os demais segurados do regime geral de previdência social.$-1$lei federal nacional sobre
É vedada a contagem de tempo de contribuição fictício para efeito de concessão dos benefícios previdenciários e de contagem recíproca.$-1$lei federal nacional sobre
Lei complementar estabelecerá vedações, regras e condições para a acumulação de benefícios previdenciários.$-1$lei federal nacional sobre
Os empregados dos consórcios públicos, das empresas públicas, das sociedades de economia mista e das suas subsidiárias serão aposentados compulsoriamente, observado o cumprimento do tempo mínimo de contribuição, ao atingir a idade máxima de que trata o inciso II do § 1º do art. 40, na forma estabelecida em lei.$-1$lei federal nacional sobre
aos sessenta e cinco anos de idade, para o homem, e aos sessenta, para a mulher, reduzido em cinco anos o limite de idade para os trabalhadores rurais de ambos os sexos e para os que exerçam suas atividades em regime de economia familiar, neste incluídos o produtor rural, o garimpeiro e o pescador artesanal;$10$ anos cinco trinta idade
após trinta e cinco anos de trabalho, ao homem, e, após trinta, à mulher, ou em tempo inferior, se sujeitos a trabalho sob condições especiais, que prejudiquem a saúde ou a integridade física, definidas em lei;$10$ anos cinco trinta idade
após trinta anos, ao professor, e após vinte e cinco, à professora, por efetivo exercício de função de magistério.$10$ anos cinco trinta idade
É assegurada aposentadoria, nos termos da lei, calculando-se o benefício sobre a média dos trinta e seis últimos salários de contribuição, corrigidos monetariamente mês a mês, e comprovada a regularidade dos reajustes dos salários de contribuição de modo a preservar seus valores reais e obedecidas as seguintes condições:$27$contribuição benefício valor remuneração
É facultada aposentadoria proporcional, após trinta anos de trabalho, ao homem, e após vinte e cinco, à mulher.$10$ anos cinco trinta idade
Para efeito de aposentadoria, é assegurada a contagem recíproca do tempo de contribuição na administração pública e na atividade privada, rural e urbana, hipótese em que os diversos sistemas de previdência social se compensarão financeiramente, segundo critérios estabelecidos em lei.$-1$lei federal nacional sobre
É vedado o aporte de recursos a entidade de previdência privada pela União, Estados, Distrito Federal e Municípios, suas autarquias, fundações, empresas públicas, sociedades de economia mista e outras entidades públicas, salvo na qualidade de patrocinador, situação na qual, em hipótese alguma, sua contribuição normal poderá exceder a do segurado.$2$distrito estados municípios federal
Lei complementar disciplinará a relação entre a União, Estados, Distrito Federal ou Municípios, inclusive suas autarquias, fundações, sociedades de economia mista e empresas controladas direta ou indiretamente, enquanto patrocinadoras de entidades fechadas de previdência privada, e suas respectivas entidades fechadas de previdência privada.$2$distrito estados municípios federal
A lei complementar de que trata o parágrafo anterior aplicar-se-á, no que couber, às empresas privadas permissionárias ou concessionárias de prestação de serviços públicos, quando patrocinadoras de entidades fechadas de previdência privada.$-1$lei federal nacional sobre
A lei complementar a que se refere o § 4º deste artigo estabelecerá os requisitos para a designação dos membros das diretorias das entidades fechadas de previdência privada e disciplinará a inserção dos participantes nos colegiados e instâncias de decisão em que seus interesses sejam objeto de discussão e deliberação.$-1$lei federal nacional sobre
a proteção à família, à maternidade, à infância, à adolescência e à velhice;$5$ensino educação fundamental escolar
o amparo às crianças e adolescentes carentes;$5$ensino educação fundamental escolar
a promoção da integração ao mercado de trabalho;$28$deficiência integração portadoras portador
a habilitação e reabilitação das pessoas portadoras de deficiência e a promoção de sua integração à vida comunitária;$28$deficiência integração portadoras portador
a garantia de um salário mínimo de benefício mensal à pessoa portadora de deficiência e ao idoso que comprovem não possuir meios de prover à própria manutenção ou de tê-la provida por sua família, conforme dispuser a lei.$-1$lei federal nacional sobre
a redução da vulnerabilidade socioeconômica de famílias em situação de pobreza ou de extrema pobreza.$-1$lei federal nacional sobre
A assistência social será prestada a quem dela necessitar, independentemente de contribuição à seguridade social, e tem por objetivos:$-1$lei federal nacional sobre
